tweet,sentiment
"RT @FoxBusiness .@RandPaul: ""If we don't repeal [ObamaCare], we're going back on our promise."" http://pbs.twimg.com/media/DEndb2NVYAENbyV.jpg https://video.twimg.com/amplify_video/885481767255252993/vid/640x360/lzz1z_CjOafZwGY4.mp4",2
"From white sand beaches to glaciers to scorching deserts, our national parks have it all #MonumentsForAll

http://www.cntraveler.com/gallery/the-59-us-national-parks-in-photos",2
Comstock Statement on Inclusion of Full Funding for WMATA in Initial FY 2018 Appropriations Bill https://comstock.house.gov/media-center/press-releases/comstock-statement-inclusion-full-funding-wmata-initial-fy-2018 #VA10 http://pbs.twimg.com/media/DEaZJODXYAAi7Fd.jpg,2
"#GOP actions on Senate floor right now are legislative malpractice. 7 yrs to craft a bill, only minutes to vote on #healthcare for millions",2
"RT @SpeakerRyan BREAKING NEWS → the House just passed one of the most expansive sanctions packages in history on Iran, Russia, and North Korea. http://pbs.twimg.com/media/DFnBjiFXgAACIB2.jpg",2
"RT @FoxBusiness .@SpeakerRyan on ObamaCare: ""The system is collapsing...This system is in a tailspin."" https://t.co/N3iVDYUyH2",1
"Mr. President, maybe just try a meeting? This is beneath the office - of any held office - from city councilman to POTUS. https://twitter.com/realdonaldtrump/status/889790429398528000 QT @realDonaldTrump Attorney General Jeff Sessions has taken a VERY weak position on Hillary Clinton crimes (where are E-mails &amp; DNC server) &amp; Intel leakers!",2
RT @fightfor15 More Americans Want To Forgive Trillion-Dollar Student Loan Debt Than Want It Repaid http://on-ajc.com/2eGetlF #FightFor15 http://pbs.twimg.com/media/DFgqyb_VoAAtFoj.jpg,2
"Join the fight. Make your voices heard. This is not a drill. 
http://www.lennyletter.com/politics/news/a892/kamala-harris-health-care-bill-terrible-for-women/",2
.@NitaLowey : pleased bill protects $ fo basic education and aid to allies Israel &amp; Jordan.  Yet undermined by cuts and other provisions.,2
RT @gobuxgal ⤵️🔥🔥🔥🔥🔥🔥🔥⤵️ @RepGoodlatte #ItsTime! @HouseJudiciary #ProtectDemocracy 🇺🇸🗽@HouseJudDems https://twitter.com/repjayapal/status/890316363138465792,2
"Working together through regular order, bipartisan discussion, and public hearings- that's the way forward. Open this process up. 18/",2
ICYMI: Parts from the newly commissioned #USSGeraldFord are made in York. https://goo.gl/2is1iq  @ACIBC,2
An investigation is only as credible &amp; impartial as those involved: Time to investigate the investigators https://t.co/JNosC4aYOK,2
"Leaking President's confidential conversations w/world leaders hurts our country, our relationships &amp; potentially our national security.",1
Our proposed legislative agenda will work on both prevention and treatment for working families with children. #OpioidEpidemic #Bipartisan,2
RT @RepSeanDuffy Watch the ceremony for the St. Croix River Crossing Bridge LIVE: https://www.facebook.com/RepSeanDuffy/videos/1400394830029397/,2
"RT @JohnCMaxwell We cannot choose how many years we will live, but we can choose how much life those years will have.",2
"#TrumpCare will cause hundreds of thousands in #NM to lose access to health care, prescription drugs, drug addiction counseling &amp; more.",1
Eleven E&amp;C Dems tell @FCC: #NetNeutrality proceeding ignores the intent of Congress and other important issues. http://bit.ly/2urshmb,1
"RT @Jaime_Smith Is that @RepJayapal I see, too? #ProtectOurCare https://twitter.com/NancyPelosi/status/880106171419566080",2
Prescription drug prices &amp; the cost of living are going up. And college education is unaffordable to many. https://velazquez.bsd.net/SupportaBetterDeal,1
RT @ReutersPolitics HAPPENING NOW: Donald Trump Jr. posts email chain on Twitter on Russian offer to provide information on Clinton http://reut.rs/2uNdLXs http://pbs.twimg.com/media/DEdqKlWXkAQwQ6V.jpg,2
"2 years ago, SCOTUS made #MarriageEquality the law of the land in a momentous victory for LGBTQ Americans. #LoveWins",3
There is nothing better about the Senate health care bill. I urge my colleagues to not vote for this disastrous policy. https://t.co/IHc2PKewTr QT @AP BREAKING: Congressional Budget Office sees 22 million more uninsured by 2026 under Senate health bill in latest hurdle for GOP.,1
HAPPENING NOW → @SecretaryZinke is testifying on #Trump’s FY18 budget that reduces public access to #PublicLands https://t.co/xHs1b3nfi9,2
"@nytimes Democratic partisan Sally Yates claimed Flynn was ""compromised"" because he misstated to VP the nature of talks with Russian ambassador. 3/?",2
"RT @ANANursingWorld ""The bill absolutely discriminates against those with preexisting conditions."" @SenJeffMerkley https://t.co/oyymMpNiKZ",1
"@RepGoodlatte @JudgeCarter .@RepGoodlatte: Statement at Markup of the Protection of Children Act #HR495 ↓
https://t.co/1va73GoODF",2
Current blood donation policy perpetuates a false &amp; outdated stigma re: LGBTQ community. Read our letter to FDA: http://bit.ly/2gNlHoJ,2
RT @nwi Visclosky presses for Navy steel to be built in Burns Harbor: https://t.co/arzCBIWNvP https://t.co/rhvLG5zt2G,2
"#China is on track to surpass U.S. investments in #science; we can’t let that happen 
https://t.co/gruDFhoJyo",2
"Why is @senateGOP pushing for a health bill that hurts Americans? Tax breaks for the richest few. #Trumpcare 

LIVE: https://t.co/4FaEsnxXMq",1
"RT @ananavarro Made in America Week: Sessions emasculated; Trump tells Mueller to lay off his finances; Spicer out; Kushner amends disclosure forms, again.",1
"Woodward Granger HS students Qs on representative gov't, legislative priorities etc https://www.instagram.com/p/BV4oKaTAzoc/",2
"As a former computer programmer, I understand that #NetNeutrality means consumers—not big corporations—choose what websites we see online.",2
".@CoryBooker @NJSenatePres &amp; @DonaldNorcross tour the Paulsboro Marine Terminal, discuss jobs &amp; infrastructure investment #JerseyRoadTrip http://pbs.twimg.com/media/DGal6ptVYAA37j8.jpg",2
Tomorrow I'll be speaking at a press conference w/ @WstrnPriorities @NVconservation on our ntl monuments. #NV04 #LatinoConservationWeek,2
Courts around the country have urged Congress to act to protect #humantrafficking victims &amp; fix the CDA: http://bit.ly/2vinJ64,2
RT @KCKChamber Guests are beginning to arrive for the 2nd Annual Picnic with the Congressman @RepKevinYoder @livinds @cmpark http://pbs.twimg.com/media/DFReYWxWsAA_ONU.jpg,2
"RT @TaylorPopielarz My @ABC57News story:

#AsianCarp found near Lake MI. @RepFredUpton &amp; @JohnMProos among those calling for action.

http://abc57.com/news/asian-carp-found-near-lake-michigan",2
We won't vote on #healthcare this wk. But I'll continue pursuing reform that's affordable for Okies of all health conditions &amp; income levels,2
"The GOP health care plan would hurt our rural hospitals, cutting $2 billion from DE's Medicaid funding over the next decade. #ProtectOurCare http://pbs.twimg.com/ext_tw_video_thumb/882979820119916545/pu/img/55dJOZmPaD9DaKEY.jpg https://video.twimg.com/ext_tw_video/882979820119916545/pu/pl/GPG0WzoJmXeek_hu.m3u8",1
"RT @MountVernon It’s not too late to get tickets to see Independence Fireworks, June 30 &amp; July 1!  https://t.co/qXAy5iuGKX https://t.co/3H5LitoIoP",2
RT @PoliticsNation Up now on #trumprussia we have @RepYvetteClarke only on #PoliticsNation http://pbs.twimg.com/media/DE2wdWcXYAA13CM.jpg,2
"RT @MorningBriefing ""Food policy is foreign policy."" @RepDwightEvans live now on @SXMPOTUS discussing his work on @HouseAgNews",2
.@RobGronewold #AskDerek http://pbs.twimg.com/ext_tw_video_thumb/884880925410111488/pu/img/B691DGh1BdSCpZUS.jpg https://video.twimg.com/ext_tw_video/884880925410111488/pu/vid/480x480/9FH8whXa1vPypmYt.mp4,2
".@Chevron marketers from Texas, Georgia, and Florida came by to talk with me about Renewable Fuel Standards (RFS). https://t.co/EQ4IGscIxK",2
My resolution to obtain Trump's #taxreturns is currently being read on he House Floor. Tune in: https://t.co/TOsPxlr4p1.,2
New FBI director and 8 DOD nominees finally confirmed yesterday after months of partisan foot dragging by Senate Ds.,2
"RT @GOPLeader What is latest on health care in America?
 
Simply put, #Obamacare is failing.
 
Get the facts ⬇️ http://pbs.twimg.com/media/DEZyGzGWsAATri1.jpg https://video.twimg.com/amplify_video/884512271585746945/vid/320x180/ilwiS05D8qJZzZvE.mp4",2
"As a parent and former teacher, I firmly believe that education physically and mentally empowers our children. #Support2408",3
"Today, @EPAScottPruitt and I heard from folks at Brentwood Farm about the challenges presented by WOTUS and harmful Obama-era regs. http://pbs.twimg.com/media/DEFDRZvWsAEn05K.jpg",2
RT @AARPadvocates Skinny repeal is a bait &amp; switch. Still leads to higher costs and less coverage for MILLIONS of Americans. http://spr.ly/60168tDju #VoteNO http://pbs.twimg.com/media/DFx60yuV0AQzoCz.jpg,1
"RT @MattJarchowNews In telephone town hall, @RepTenney says Sherrill execs did ""phenomenal job"" talking about Made in America program with Trump...",3
RT @AStateERZ Big River Steel w/ @RepRickCrawford STEM &amp; Manufacturers Tour!  Quite a day! #everyredwolfcounts http://pbs.twimg.com/media/DFSlB3zVwAAbwiD.jpg http://pbs.twimg.com/media/DFSlB4TUwAACNmA.jpg http://pbs.twimg.com/media/DFSlB4WV0AEaoFB.jpg http://pbs.twimg.com/media/DFSlB4UUwAApI41.jpg,2
Senate FY18 Legislative Branch Appropriations bill &amp; report posted: @uscapitol @librarycongress US Capitol Police: http://bit.ly/2gXiaUJ,2
RT @mfcannon Sen. @tedcruz's “Freedom Option” is the most important thing Congress can do to stop #SinglePayer. #ObamaCare,2
".@SenJohnMcCain has always been a warrior. It's who he is. All of us, not as Republicans or Democrats, but as Americans, are behind him. http://pbs.twimg.com/media/DFI-AXxXgAAOM2g.jpg",3
"As ranking members, we led 86 Members of the House in an amicus brief in support of affirmative action programs in higher education. https://twitter.com/HouseJudDems/status/892835948735627266 QT @HouseJudDems 🔔 REP. @BOBBYSCOTT, @REPJOHNCONYERS STATEMENT ON REPORTS OF #TRUMP ADMINISTRATION PLANS TO ATTACK #AFFIRMATIVEACTION 🔔 http://pbs.twimg.com/media/DGP9iaLUMAA2B_G.jpg http://pbs.twimg.com/media/DGP9iaMUQAA0ce0.jpg",2
I knew then and there that we needed a real restructuring of our economy. We need an economy that will aid the working and middle class.,2
Senate Appropriations Committee Democrats Offer Alternative Allocation To Invest In The American People https://www.appropriations.senate.gov/news/minority/senate-appropriations-committee-democrats_offer-alternative-allocation-to-invest-in-the-american-people,2
"The Good, the Bad &amp; the Ugly:
❌House #healthcare bill: 24M
❌1st Sen. health care bill: 23M
❌Latest Senate repeal-&amp;-delay bill: 32M uninsured",2
"This weekend in Bellingham, we talked importance of #Medicaid &amp; devastating effects Republican #healthcare bill would have on access to care https://t.co/XXNZKGXAUQ",1
@RepCummings .@RepCummings: At some point Republicans and Democrats have to check #POTUS #Trump. That's our job and it hasn't been happening.,1
Great to meet w @PGCPSCEO &amp; MD @AASAHQ superintendents to discuss severe impact of #TrumpCare &amp; cuts to Medicaid on kids in MD. #AASAadv http://pbs.twimg.com/media/DEexaaoWsAAOcbH.jpg,1
"This AM, my amendment directing @USArmy to brief #HASC on its plan to address communication capability gaps was adopted into #FY18NDAA.",2
It’s time to give the American people #ABetterDeal! http://www.dems.gov/abetterdeal http://pbs.twimg.com/media/DFgqakIXgAEFD7g.jpg,2
Never thought I would see cameras &amp; live coverage banned from White House press room. This pattern of secrecy is antithetical to our values.,1
"RT @MarkWeinerDC .@RepJohnKatko, @RepTenney to @realDonaldTrump: Don't tell people to leave Upstate NY http://s.syracuse.com/qL5SchD #NY22 #NY24",1
32m reasons why GOP should abandon Obamacare repeal crusade &amp; come to table to work w/ Dems to improve &amp; fix #ACA. http://money.cnn.com/2017/07/19/news/economy/senate-repeal-bill-cbo/index.html,2
Congressman Robert Pittenger Statement On Failed Senate Vote On #Obamacare. #nc09 #ncpol http://pbs.twimg.com/media/DF2LMLCXcAArgpz.jpg,2
"RT @RepCuellar .@JohnCornyn and I wrote to @USTradeRep Amb. Lighthizer today, asking him to meet with border Members on NAFTA. https://t.co/ZoGUaG3aNn",2
Are you up to speed on what Congress is doing? Take this quiz to find out! https://housegop.typeform.com/to/WzQfgN #DidYouKnow @HouseGOP,2
"A yes vote is telling hardworking Nevada families that they are a bad investment, too risky to help. #VoteNoMTP",2
SOON: I'll be on @ksfrnews this morning to talk #PublicLands and #HealthCare. Listen live: http://ksfr.org/,2
RT @FSCDems #ICYMI Ranking Member @MaxineWaters demands that AG #JeffSessions recuse himself from #DeutscheBank #Russia probe→ https://go.usa.gov/xR3B8 http://pbs.twimg.com/media/DFMLeFXXUAEsLOT.jpg,2
That's why #CareFreeBlackGirl &amp; #BlackBoyJoy are imperative in the black community b/c the media continues to portray black kids as adults.,2
RT @jpitney New push for full funding of the Individuals with Disabilities Education Act (IDEA). https://t.co/1vWuV7sYZO #autism @JaredHuffman,2
"RT @markberman Trump Jr.'s statement says the Russian atty was not a govt official. Email chain shows her being ID'd as a ""Russian government attorney""",2
"RT @ASlavitt Veterans and families are unlikely to forget those vote for a massive cut to their care.

https://t.co/jcXV9Md69H",2
Morning Hour concluded at 10:54am.  Legislative Business will begin at 12pm.  15 one minute speeches per side.,2
My statement on the Iran Deal recertification: http://ow.ly/3mbD30dIWo0 http://pbs.twimg.com/media/DFH48Y1WAAoAoaK.jpg,2
Congressman Sensenbrenner Statement on Anthem Dropping out of the Wisconsin Health Insurance Market: https://t.co/cgPhFlYDrh,2
"NEWS: In letter to RM @FrankPallone, FDA says that less than ONE percent of imported cosmetic products are inspected
https://democrats-energycommerce.house.gov/newsroom/press-releases/pallone-releases-letter-from-fda-outlining-troubling-statistics-on-imported",2
We can't let Senate Republicans turn this week into the beginning of the end of Medicaid as we know it.,1
RT @GovWaste Thank you @JeffFlake @RepBillFlores @SenJoniErnst @RepDeSantis @RepMarkWalker @RepJimBanks for fighting against wasteful earmarks #PigBook http://pbs.twimg.com/media/DFHTkBeWsAAxtPI.jpg,2
Very disappointed that @HouseGOP wants to cut $824 million from programs that protect natural &amp; cultural resources. http://bit.ly/2sQt1Bi,2
"RT @RepSchrader My bipartisan, common sense bill to prevent wildfires &amp; blackouts is on the floor for a vote today. https://t.co/0KzZ8lgY5m",2
"If true, W.H. would be asking DOJ to engage in illegal behavior. There is no ""unhappiness with news network"" criteria in antitrust law. https://twitter.com/kylegriffin1/status/882787870062374917 QT @kylegriffin1 NYT: W.H. advisers have discussed using Time Warner's pending merger with AT&amp;T as a point of leverage over CNN. http://nyti.ms/2sIynCJ",2
